gvkey,permno,adate,qdate,public_date,CAPEI,bm,evm,pe_op_basic,pe_op_dil,pe_exi,pe_inc,ps,pcf,dpr,npm,opmbd,opmad,gpm,ptpm,cfm,roa,roe,roce,efftax,aftret_eq,aftret_invcapx,aftret_equity,pretret_noa,pretret_earnat,GProf,equity_invcap,debt_invcap,totdebt_invcap,capital_ratio,int_debt,int_totdebt,cash_lt,invt_act,rect_act,debt_at,debt_ebitda,short_debt,curr_debt,lt_debt,profit_lct,ocf_lct,cash_debt,fcf_ocf,lt_ppent,dltt_be,debt_assets,debt_capital,de_ratio,intcov,intcov_ratio,cash_ratio,quick_ratio,curr_ratio,cash_conversion,inv_turn,at_turn,rect_turn,pay_turn,sale_invcap,sale_equity,sale_nwc,rd_sale,adv_sale,staff_sale,accrual,ptb,PEG_trailing,divyield,TICKER,cusip
001979,10318,2013-12-31,2014-09-30,2014-11-30,52.775,0.263,18.268,39.394,40.625,45.139,45.139,4.341,30.713,0.176,0.097,0.222,0.172,0.329,0.148,0.146,0.203,0.122,0.181,0.318,0.132,0.105,0.132,0.278,0.242,0.242,0.677,0.323,0.356,0.323,0.020,0.018,0.459,0.178,0.249,0.296,1.813,0.094,0.208,0.614,1.801,1.147,1.224,0.885,2.974,0.424,0.437,0.365,0.776,14.154,23.434,2.209,3.353,4.080,74.240,7.494,0.736,7.997,20.119,0.885,1.307,2.635,0.009,0.000,0.000,-0.036,4.381,10.981,.400%,BCPC,05766520
001979,10318,2013-12-31,2014-09-30,2014-12-31,54.290,0.263,18.268,40.388,41.650,46.278,46.278,4.465,31.595,0.176,0.097,0.222,0.172,0.329,0.148,0.146,0.203,0.122,0.181,0.318,0.132,0.105,0.132,0.278,0.242,0.242,0.677,0.323,0.356,0.323,0.020,0.018,0.459,0.178,0.249,0.296,1.813,0.094,0.208,0.614,1.801,1.147,1.224,0.885,2.974,0.424,0.437,0.365,0.776,14.154,23.434,2.209,3.353,4.080,74.240,7.494,0.736,7.997,20.119,0.885,1.307,2.635,0.009,0.000,0.000,-0.036,4.506,11.258,.450%,BCPC,05766520
001979,10318,2013-12-31,2014-09-30,2015-01-31,43.153,0.263,18.268,32.103,33.106,36.785,36.785,3.549,25.114,0.176,0.097,0.222,0.172,0.329,0.148,0.146,0.203,0.122,0.181,0.318,0.132,0.105,0.132,0.278,0.242,0.242,0.677,0.323,0.356,0.323,0.020,0.018,0.459,0.178,0.249,0.296,1.813,0.094,0.208,0.614,1.801,1.147,1.224,0.885,2.974,0.424,0.437,0.365,0.776,14.154,23.434,2.209,3.353,4.080,74.240,7.494,0.736,7.997,20.119,0.885,1.307,2.635,0.009,0.000,0.000,-0.036,3.582,8.949,.566%,BCPC,05766520
001979,10318,2014-12-31,2014-12-31,2015-02-28,43.464,0.225,20.290,31.677,32.552,34.864,34.864,3.368,21.362,0.175,0.098,0.217,0.162,0.331,0.142,0.154,0.190,0.132,0.166,0.314,0.146,0.172,0.146,0.341,0.271,0.208,0.568,0.432,0.482,0.432,0.035,0.031,0.107,0.274,0.397,0.386,2.825,0.105,0.204,0.634,1.232,0.894,0.182,0.845,3.567,0.644,0.545,0.477,1.198,11.267,17.032,0.526,1.379,1.898,56.527,9.736,0.875,9.722,21.074,0.785,1.381,6.311,0.009,0.000,0.000,-0.053,3.944,3.542,.509%,BCPC,05766520
001979,10318,2014-12-31,2014-12-31,2015-03-31,41.000,0.225,20.290,29.774,30.597,32.769,32.769,3.177,20.152,0.175,0.098,0.217,0.162,0.331,0.142,0.154,0.190,0.132,0.166,0.314,0.146,0.172,0.146,0.341,0.271,0.208,0.568,0.432,0.482,0.432,0.035,0.031,0.107,0.274,0.397,0.386,2.825,0.105,0.204,0.634,1.232,0.894,0.182,0.845,3.567,0.644,0.545,0.477,1.198,11.267,17.032,0.526,1.379,1.898,56.527,9.736,0.875,9.722,21.074,0.785,1.381,6.311,0.009,0.000,0.000,-0.053,3.720,3.330,.542%,BCPC,05766520
001979,10318,2014-12-31,2014-12-31,2015-04-30,38.785,0.225,20.290,28.183,28.961,31.018,31.018,3.005,19.063,0.175,0.098,0.217,0.162,0.331,0.142,0.154,0.190,0.132,0.166,0.314,0.146,0.172,0.146,0.341,0.271,0.208,0.568,0.432,0.482,0.432,0.035,0.031,0.107,0.274,0.397,0.386,2.825,0.105,0.204,0.634,1.232,0.894,0.182,0.845,3.567,0.644,0.545,0.477,1.198,11.267,17.032,0.526,1.379,1.898,56.527,9.736,0.875,9.722,21.074,0.785,1.381,6.311,0.009,0.000,0.000,-0.053,3.519,3.152,.572%,BCPC,05766520
001979,10318,2014-12-31,2015-03-31,2015-05-31,43.092,0.280,15.769,27.813,28.660,29.873,29.873,2.924,17.259,0.157,0.098,0.226,0.163,0.344,0.145,0.162,0.181,0.138,0.154,0.314,0.161,0.099,0.161,0.397,0.308,0.239,0.550,0.450,0.500,0.450,0.022,0.020,0.100,0.298,0.391,0.404,2.580,0.100,0.175,0.654,1.610,1.209,0.182,0.819,3.673,0.683,0.556,0.491,1.251,9.413,13.946,0.571,1.510,2.150,72.795,7.319,0.694,8.480,19.326,0.860,1.563,6.204,0.009,0.000,0.000,-0.055,3.642,2.104,.531%,BCPC,05766520
001979,10318,2014-12-31,2015-03-31,2015-06-30,43.020,0.280,15.769,27.448,28.284,29.481,29.481,2.919,17.230,0.157,0.098,0.226,0.163,0.344,0.145,0.162,0.181,0.138,0.154,0.314,0.161,0.099,0.161,0.397,0.308,0.239,0.550,0.450,0.500,0.450,0.022,0.020,0.100,0.298,0.391,0.404,2.580,0.100,0.175,0.654,1.610,1.209,0.182,0.819,3.673,0.683,0.556,0.491,1.251,9.413,13.946,0.571,1.510,2.150,72.795,7.319,0.694,8.480,19.326,0.860,1.563,6.204,0.009,0.000,0.000,-0.055,3.636,2.076,.538%,BCPC,05766520
001979,10318,2014-12-31,2015-03-31,2015-07-31,43.781,0.280,15.769,27.916,28.766,29.984,29.984,2.971,17.535,0.157,0.098,0.226,0.163,0.344,0.145,0.162,0.181,0.138,0.154,0.314,0.161,0.099,0.161,0.397,0.308,0.239,0.550,0.450,0.500,0.450,0.022,0.020,0.100,0.298,0.391,0.404,2.580,0.100,0.175,0.654,1.610,1.209,0.182,0.819,3.673,0.683,0.556,0.491,1.251,9.413,13.946,0.571,1.510,2.150,72.795,7.319,0.694,8.480,19.326,0.860,1.563,6.204,0.009,0.000,0.000,-0.055,3.701,2.111,.529%,BCPC,05766520
001979,10318,2014-12-31,2015-06-30,2015-08-31,43.350,0.290,15.416,28.551,29.265,28.551,28.551,3.056,17.116,0.144,0.107,0.231,0.164,0.355,0.155,0.174,0.161,0.140,0.135,0.314,0.167,0.092,0.167,0.435,0.318,0.249,0.580,0.420,0.470,0.420,0.025,0.022,0.113,0.287,0.379,0.382,2.359,0.107,0.181,0.646,1.696,1.312,0.182,0.768,3.407,0.614,0.529,0.463,1.122,9.802,13.554,0.624,1.559,2.188,69.817,7.550,0.702,8.859,18.063,0.864,1.490,6.188,0.010,0.000,0.000,-0.050,3.620,1.524,.513%,BCPC,05766520
001979,10318,2014-12-31,2015-06-30,2015-09-30,45.061,0.290,15.416,29.644,30.385,29.644,29.644,3.176,17.792,0.144,0.107,0.231,0.164,0.355,0.155,0.174,0.161,0.140,0.135,0.314,0.167,0.092,0.167,0.435,0.318,0.249,0.580,0.420,0.470,0.420,0.025,0.022,0.113,0.287,0.379,0.382,2.359,0.107,0.181,0.646,1.696,1.312,0.182,0.768,3.407,0.614,0.529,0.463,1.122,9.802,13.554,0.624,1.559,2.188,69.817,7.550,0.702,8.859,18.063,0.864,1.490,6.188,0.010,0.000,0.000,-0.050,3.762,1.583,.494%,BCPC,05766520
001979,10318,2014-12-31,2015-06-30,2015-10-31,50.670,0.290,15.416,33.317,34.150,33.317,33.317,3.572,20.006,0.144,0.107,0.231,0.164,0.355,0.155,0.174,0.161,0.140,0.135,0.314,0.167,0.092,0.167,0.435,0.318,0.249,0.580,0.420,0.470,0.420,0.025,0.022,0.113,0.287,0.379,0.382,2.359,0.107,0.181,0.646,1.696,1.312,0.182,0.768,3.407,0.614,0.529,0.463,1.122,9.802,13.554,0.624,1.559,2.188,69.817,7.550,0.702,8.859,18.063,0.864,1.490,6.188,0.010,0.000,0.000,-0.050,4.231,1.779,.439%,BCPC,05766520
001979,10318,2014-12-31,2015-09-30,2015-11-30,48.953,0.276,15.878,33.906,34.591,34.075,34.075,3.707,18.780,0.147,0.108,0.236,0.168,0.364,0.157,0.177,0.160,0.132,0.133,0.314,0.156,0.091,0.156,0.423,0.312,0.245,0.599,0.401,0.450,0.401,0.024,0.022,0.147,0.262,0.348,0.368,2.326,0.110,0.184,0.643,1.691,1.416,0.182,0.692,3.193,0.574,0.510,0.445,1.041,10.184,14.209,0.803,1.723,2.334,69.998,7.459,0.672,8.832,17.648,0.821,1.372,5.376,0.010,0.000,0.000,-0.060,4.089,2.030,.438%,BCPC,05766520
001979,10318,2014-12-31,2015-09-30,2015-12-31,43.463,0.276,15.878,30.099,30.707,30.249,30.249,3.291,16.674,0.147,0.108,0.236,0.168,0.364,0.157,0.177,0.160,0.132,0.133,0.314,0.156,0.091,0.156,0.423,0.312,0.245,0.599,0.401,0.450,0.401,0.024,0.022,0.147,0.262,0.348,0.368,2.326,0.110,0.184,0.643,1.691,1.416,0.182,0.692,3.193,0.574,0.510,0.445,1.041,10.184,14.209,0.803,1.723,2.334,69.998,7.459,0.672,8.832,17.648,0.821,1.372,5.376,0.010,0.000,0.000,-0.060,3.631,1.802,.559%,BCPC,05766520
001979,10318,2014-12-31,2015-09-30,2016-01-31,40.132,0.276,15.878,27.792,28.354,27.930,27.930,3.039,15.396,0.147,0.108,0.236,0.168,0.364,0.157,0.177,0.160,0.132,0.133,0.314,0.156,0.091,0.156,0.423,0.312,0.245,0.599,0.401,0.450,0.401,0.024,0.022,0.147,0.262,0.348,0.368,2.326,0.110,0.184,0.643,1.691,1.416,0.182,0.692,3.193,0.574,0.510,0.445,1.041,10.184,14.209,0.803,1.723,2.334,69.998,7.459,0.672,8.832,17.648,0.821,1.372,5.376,0.010,0.000,0.000,-0.060,3.352,1.664,.606%,BCPC,05766520
001979,10318,2015-12-31,2015-12-31,2016-02-29,42.237,0.277,16.390,32.446,32.953,33.476,33.476,3.611,19.217,0.180,0.108,0.245,0.173,0.375,0.158,0.180,0.155,0.120,0.129,0.314,0.140,0.087,0.140,0.388,0.286,0.235,0.639,0.361,0.410,0.361,0.024,0.021,0.203,0.232,0.304,0.338,2.202,0.118,0.194,0.629,1.665,1.280,0.249,0.602,2.634,0.494,0.474,0.402,0.900,10.058,14.522,1.045,1.883,2.451,73.720,7.210,0.634,8.342,17.486,0.761,1.191,4.694,0.011,0.000,0.000,-0.051,3.758,2.627,.537%,BCPC,05766520
001979,10318,2015-12-31,2015-12-31,2016-03-31,41.457,0.277,16.390,31.805,32.302,32.815,32.815,3.545,18.862,0.180,0.108,0.245,0.173,0.375,0.158,0.180,0.155,0.120,0.129,0.314,0.140,0.087,0.140,0.388,0.286,0.235,0.639,0.361,0.410,0.361,0.024,0.021,0.203,0.232,0.304,0.338,2.202,0.118,0.194,0.629,1.665,1.280,0.249,0.602,2.634,0.494,0.474,0.402,0.900,10.058,14.522,1.045,1.883,2.451,73.720,7.210,0.634,8.342,17.486,0.761,1.191,4.694,0.011,0.000,0.000,-0.051,3.689,2.575,.548%,BCPC,05766520
001979,10318,2015-12-31,2015-12-31,2016-04-30,41.014,0.277,16.390,31.467,31.958,32.466,32.466,3.507,18.660,0.180,0.108,0.245,0.173,0.375,0.158,0.180,0.155,0.120,0.129,0.314,0.140,0.087,0.140,0.388,0.286,0.235,0.639,0.361,0.410,0.361,0.024,0.021,0.203,0.232,0.304,0.338,2.202,0.118,0.194,0.629,1.665,1.280,0.249,0.602,2.634,0.494,0.474,0.402,0.900,10.058,14.522,1.045,1.883,2.451,73.720,7.210,0.634,8.342,17.486,0.761,1.191,4.694,0.011,0.000,0.000,-0.051,3.649,2.547,.554%,BCPC,05766520
001979,10318,2015-12-31,2016-03-31,2016-05-31,40.718,0.290,16.382,31.387,32.059,33.870,33.870,3.488,17.765,0.190,0.104,0.248,0.172,0.389,0.151,0.179,0.154,0.110,0.124,0.314,0.128,0.080,0.128,0.358,0.276,0.234,0.619,0.381,0.428,0.381,0.023,0.021,0.158,0.265,0.333,0.353,2.363,0.110,0.176,0.641,1.731,1.371,0.249,0.572,2.842,0.530,0.489,0.423,0.959,9.610,14.271,0.894,1.830,2.490,78.858,6.467,0.603,8.429,18.005,0.731,1.180,4.688,0.012,0.000,0.000,-0.056,3.337,3.376,.567%,BCPC,05766520
001979,10318,2015-12-31,2016-03-31,2016-06-30,40.558,0.290,16.382,31.230,31.898,33.701,33.701,3.474,17.696,0.190,0.104,0.248,0.172,0.389,0.151,0.179,0.154,0.110,0.124,0.314,0.128,0.080,0.128,0.358,0.276,0.234,0.619,0.381,0.428,0.381,0.023,0.021,0.158,0.265,0.333,0.353,2.363,0.110,0.176,0.641,1.731,1.371,0.249,0.572,2.842,0.530,0.489,0.423,0.959,9.610,14.271,0.894,1.830,2.490,78.858,6.467,0.603,8.429,18.005,0.731,1.180,4.688,0.012,0.000,0.000,-0.056,3.323,3.359,.570%,BCPC,05766520
001979,10318,2015-12-31,2016-03-31,2016-07-31,43.450,0.290,16.382,33.440,34.155,36.085,36.085,3.722,18.958,0.190,0.104,0.248,0.172,0.389,0.151,0.179,0.154,0.110,0.124,0.314,0.128,0.080,0.128,0.358,0.276,0.234,0.619,0.381,0.428,0.381,0.023,0.021,0.158,0.265,0.333,0.353,2.363,0.110,0.176,0.641,1.731,1.371,0.249,0.572,2.842,0.530,0.489,0.423,0.959,9.610,14.271,0.894,1.830,2.490,78.858,6.467,0.603,8.429,18.005,0.731,1.180,4.688,0.012,0.000,0.000,-0.056,3.561,3.596,.532%,BCPC,05766520
001979,10318,2015-12-31,2016-06-30,2016-08-31,46.673,0.309,16.136,36.098,36.665,40.017,40.017,4.050,20.149,0.193,0.102,0.254,0.176,0.403,0.148,0.180,0.154,0.104,0.123,0.314,0.121,0.077,0.121,0.354,0.275,0.239,0.625,0.375,0.421,0.375,0.024,0.021,0.133,0.287,0.348,0.347,2.306,0.109,0.174,0.636,1.780,1.410,0.249,0.629,2.740,0.516,0.486,0.417,0.944,9.108,13.983,0.766,1.714,2.404,82.719,6.075,0.593,8.375,17.960,0.720,1.153,4.997,0.013,0.000,0.000,-0.060,3.796,3.620,.486%,BCPC,05766520
001979,10318,2015-12-31,2016-06-30,2016-09-30,51.825,0.309,16.136,39.964,40.592,44.303,44.303,4.498,22.374,0.193,0.102,0.254,0.176,0.403,0.148,0.180,0.154,0.104,0.123,0.314,0.121,0.077,0.121,0.354,0.275,0.239,0.625,0.375,0.421,0.375,0.024,0.021,0.133,0.287,0.348,0.347,2.306,0.109,0.174,0.636,1.780,1.410,0.249,0.629,2.740,0.516,0.486,0.417,0.944,9.108,13.983,0.766,1.714,2.404,82.719,6.075,0.593,8.375,17.960,0.720,1.153,4.997,0.013,0.000,0.000,-0.060,4.215,4.008,.439%,BCPC,05766520
001979,10318,2015-12-31,2016-06-30,2016-10-31,50.738,0.309,16.136,39.124,39.738,43.371,43.371,4.403,21.904,0.193,0.102,0.254,0.176,0.403,0.148,0.180,0.154,0.104,0.123,0.314,0.121,0.077,0.121,0.354,0.275,0.239,0.625,0.375,0.421,0.375,0.024,0.021,0.133,0.287,0.348,0.347,2.306,0.109,0.174,0.636,1.780,1.410,0.249,0.629,2.740,0.516,0.486,0.417,0.944,9.108,13.983,0.766,1.714,2.404,82.719,6.075,0.593,8.375,17.960,0.720,1.153,4.997,0.013,0.000,0.000,-0.060,4.127,3.923,.448%,BCPC,05766520
001979,10318,2015-12-31,2016-09-30,2016-11-30,52.444,0.245,17.013,41.812,42.479,45.634,45.634,4.647,24.174,0.193,0.102,0.256,0.174,0.410,0.148,0.184,0.151,0.101,0.120,0.314,0.117,0.075,0.117,0.348,0.271,0.239,0.634,0.366,0.412,0.366,0.025,0.022,0.106,0.308,0.370,0.339,2.279,0.110,0.172,0.630,1.808,1.359,0.249,0.695,2.676,0.495,0.479,0.407,0.918,8.914,13.489,0.616,1.611,2.328,86.696,5.816,0.581,8.205,18.101,0.706,1.115,5.324,0.013,0.000,0.000,-0.053,4.204,5.137,.426%,BCPC,05766520
001979,10318,2015-12-31,2016-09-30,2016-12-31,55.175,0.245,17.013,43.937,44.638,47.954,47.954,4.889,25.432,0.193,0.102,0.256,0.174,0.410,0.148,0.184,0.151,0.101,0.120,0.314,0.117,0.075,0.117,0.348,0.271,0.239,0.634,0.366,0.412,0.366,0.025,0.022,0.106,0.308,0.370,0.339,2.279,0.110,0.172,0.630,1.808,1.359,0.249,0.695,2.676,0.495,0.479,0.407,0.918,8.914,13.489,0.616,1.611,2.328,86.696,5.816,0.581,8.205,18.101,0.706,1.115,5.324,0.013,0.000,0.000,-0.053,4.423,5.399,.453%,BCPC,05766520
001979,10318,2015-12-31,2016-09-30,2017-01-31,56.042,0.245,17.013,44.628,45.340,48.709,48.709,4.965,25.832,0.193,0.102,0.256,0.174,0.410,0.148,0.184,0.151,0.101,0.120,0.314,0.117,0.075,0.117,0.348,0.271,0.239,0.634,0.366,0.412,0.366,0.025,0.022,0.106,0.308,0.370,0.339,2.279,0.110,0.172,0.630,1.808,1.359,0.249,0.695,2.676,0.495,0.479,0.407,0.918,8.914,13.489,0.616,1.611,2.328,86.696,5.816,0.581,8.205,18.101,0.706,1.115,5.324,0.013,0.000,0.000,-0.053,4.492,5.484,.446%,BCPC,05766520
001979,10318,2016-12-31,2016-12-31,2017-02-28,54.647,0.223,20.643,45.879,46.367,49.811,49.811,5.006,25.736,0.216,0.101,0.258,0.175,0.419,0.150,0.185,0.156,0.099,0.124,0.325,0.114,0.080,0.114,0.367,0.273,0.244,0.680,0.320,0.366,0.320,0.029,0.025,0.090,0.304,0.442,0.296,1.966,0.125,0.236,0.574,1.413,1.065,0.252,0.786,2.580,0.412,0.451,0.375,0.821,8.704,13.354,0.383,1.299,1.866,79.287,6.219,0.605,7.697,14.081,0.722,1.062,6.327,0.013,0.000,0.000,-0.056,4.653,7.123,.436%,BCPC,05766520
001979,10318,2016-12-31,2016-12-31,2017-03-31,51.825,0.223,20.643,43.379,43.840,47.097,47.097,4.748,24.407,0.216,0.101,0.258,0.175,0.419,0.150,0.185,0.156,0.099,0.124,0.325,0.114,0.080,0.114,0.367,0.273,0.244,0.680,0.320,0.366,0.320,0.029,0.025,0.090,0.304,0.442,0.296,1.966,0.125,0.236,0.574,1.413,1.065,0.252,0.786,2.580,0.412,0.451,0.375,0.821,8.704,13.354,0.383,1.299,1.866,79.287,6.219,0.605,7.697,14.081,0.722,1.062,6.327,0.013,0.000,0.000,-0.056,4.413,6.735,.461%,BCPC,05766520
001979,10318,2016-12-31,2016-12-31,2017-04-30,51.033,0.223,20.643,42.716,43.170,46.377,46.377,4.675,24.034,0.216,0.101,0.258,0.175,0.419,0.150,0.185,0.156,0.099,0.124,0.325,0.114,0.080,0.114,0.367,0.273,0.244,0.680,0.320,0.366,0.320,0.029,0.025,0.090,0.304,0.442,0.296,1.966,0.125,0.236,0.574,1.413,1.065,0.252,0.786,2.580,0.412,0.451,0.375,0.821,8.704,13.354,0.383,1.299,1.866,79.287,6.219,0.605,7.697,14.081,0.722,1.062,6.327,0.013,0.000,0.000,-0.056,4.345,6.632,.468%,BCPC,05766520
001979,10318,2016-12-31,2017-03-31,2017-05-31,49.983,0.234,18.834,40.369,40.577,42.323,42.323,4.514,24.815,0.202,0.107,0.258,0.174,0.406,0.154,0.191,0.150,0.102,0.119,0.325,0.118,0.077,0.118,0.367,0.280,0.238,0.668,0.332,0.377,0.332,0.028,0.025,0.083,0.327,0.416,0.309,2.041,0.120,0.195,0.601,1.715,1.209,0.252,0.849,2.561,0.430,0.452,0.378,0.826,9.254,13.424,0.423,1.442,2.144,89.382,5.631,0.586,7.452,15.058,0.716,1.071,5.810,0.013,0.000,0.000,-0.044,4.074,3.764,.483%,BCPC,05766520
001979,10318,2016-12-31,2017-03-31,2017-06-30,49.376,0.234,18.834,39.851,40.057,41.780,41.780,4.459,24.513,0.202,0.107,0.258,0.174,0.406,0.154,0.191,0.150,0.102,0.119,0.325,0.118,0.077,0.118,0.367,0.280,0.238,0.668,0.332,0.377,0.332,0.028,0.025,0.083,0.327,0.416,0.309,2.041,0.120,0.195,0.601,1.715,1.209,0.252,0.849,2.561,0.430,0.452,0.378,0.826,9.254,13.424,0.423,1.442,2.144,89.382,5.631,0.586,7.452,15.058,0.716,1.071,5.810,0.013,0.000,0.000,-0.044,4.024,3.715,.489%,BCPC,05766520
001979,10318,2016-12-31,2017-03-31,2017-07-31,49.413,0.234,18.834,39.795,40.000,41.720,41.720,4.462,24.532,0.202,0.107,0.258,0.174,0.406,0.154,0.191,0.150,0.102,0.119,0.325,0.118,0.077,0.118,0.367,0.280,0.238,0.668,0.332,0.377,0.332,0.028,0.025,0.083,0.327,0.416,0.309,2.041,0.120,0.195,0.601,1.715,1.209,0.252,0.849,2.561,0.430,0.452,0.378,0.826,9.254,13.424,0.423,1.442,2.144,89.382,5.631,0.586,7.452,15.058,0.716,1.071,5.810,0.013,0.000,0.000,-0.044,4.027,3.710,.490%,BCPC,05766520
001979,10318,2016-12-31,2017-06-30,2017-08-31,46.687,0.258,20.134,38.245,38.441,38.639,38.639,4.247,24.609,0.195,0.110,0.250,0.169,0.384,0.154,0.191,0.149,0.103,0.117,0.325,0.119,0.081,0.119,0.362,0.275,0.227,0.685,0.315,0.359,0.315,0.029,0.026,0.091,0.319,0.421,0.295,1.992,0.125,0.207,0.590,1.638,1.131,0.252,0.804,2.450,0.401,0.437,0.363,0.777,9.601,13.229,0.441,1.485,2.179,88.865,5.820,0.593,7.139,14.792,0.722,1.053,5.561,0.013,0.000,0.000,-0.037,3.743,2.302,.507%,BCPC,05766520
001979,10318,2016-12-31,2017-06-30,2017-09-30,50.693,0.258,20.134,41.474,41.687,41.902,41.902,4.611,26.720,0.195,0.110,0.250,0.169,0.384,0.154,0.191,0.149,0.103,0.117,0.325,0.119,0.081,0.119,0.362,0.275,0.227,0.685,0.315,0.359,0.315,0.029,0.026,0.091,0.319,0.421,0.295,1.992,0.125,0.207,0.590,1.638,1.131,0.252,0.804,2.450,0.401,0.437,0.363,0.777,9.601,13.229,0.441,1.485,2.179,88.865,5.820,0.593,7.139,14.792,0.722,1.053,5.561,0.013,0.000,0.000,-0.037,4.064,2.496,.467%,BCPC,05766520
001979,10318,2016-12-31,2017-06-30,2017-10-31,52.563,0.258,20.134,43.005,43.226,43.448,43.448,4.781,27.706,0.195,0.110,0.250,0.169,0.384,0.154,0.191,0.149,0.103,0.117,0.325,0.119,0.081,0.119,0.362,0.275,0.227,0.685,0.315,0.359,0.315,0.029,0.026,0.091,0.319,0.421,0.295,1.992,0.125,0.207,0.590,1.638,1.131,0.252,0.804,2.450,0.401,0.437,0.363,0.777,9.601,13.229,0.441,1.485,2.179,88.865,5.820,0.593,7.139,14.792,0.722,1.053,5.561,0.013,0.000,0.000,-0.037,4.214,2.588,.451%,BCPC,05766520
001979,10318,2016-12-31,2017-09-30,2017-11-30,53.167,0.255,20.372,43.635,43.635,43.854,43.854,4.847,26.042,0.188,0.111,0.243,0.165,0.366,0.151,0.189,0.147,0.104,0.117,0.325,0.120,0.083,0.120,0.351,0.267,0.221,0.706,0.294,0.339,0.294,0.032,0.028,0.096,0.314,0.433,0.278,1.890,0.132,0.224,0.573,1.558,1.191,0.252,0.796,2.306,0.366,0.421,0.345,0.727,9.618,12.828,0.427,1.468,2.140,87.343,6.038,0.604,6.903,14.163,0.736,1.042,5.614,0.015,0.000,0.000,-0.045,4.212,3.260,.435%,BCPC,05766520
001979,10318,2016-12-31,2017-09-30,2017-12-31,49.128,0.255,20.372,40.300,40.300,40.503,40.503,4.478,24.064,0.188,0.111,0.243,0.165,0.366,0.151,0.189,0.147,0.104,0.117,0.325,0.120,0.083,0.120,0.351,0.267,0.221,0.706,0.294,0.339,0.294,0.032,0.028,0.096,0.314,0.433,0.278,1.890,0.132,0.224,0.573,1.558,1.191,0.252,0.796,2.306,0.366,0.421,0.345,0.727,9.618,12.828,0.427,1.468,2.140,87.343,6.038,0.604,6.903,14.163,0.736,1.042,5.614,0.015,0.000,0.000,-0.045,3.892,3.010,.521%,BCPC,05766520
001979,10318,2016-12-31,2017-09-30,2018-01-31,48.153,0.255,20.372,39.500,39.500,39.698,39.698,4.389,23.586,0.188,0.111,0.243,0.165,0.366,0.151,0.189,0.147,0.104,0.117,0.325,0.120,0.083,0.120,0.351,0.267,0.221,0.706,0.294,0.339,0.294,0.032,0.028,0.096,0.314,0.433,0.278,1.890,0.132,0.224,0.573,1.558,1.191,0.252,0.796,2.306,0.366,0.421,0.345,0.727,9.618,12.828,0.427,1.468,2.140,87.343,6.038,0.604,6.903,14.163,0.736,1.042,5.614,0.015,0.000,0.000,-0.045,3.815,2.951,.532%,BCPC,05766520
001979,10318,2017-12-31,2017-12-31,2018-02-28,39.720,0.258,19.777,20.616,20.845,26.971,26.971,4.053,21.793,0.149,0.151,0.238,0.164,0.351,0.149,0.226,0.148,0.143,0.119,-0.018,0.158,0.116,0.158,0.366,0.263,0.217,0.770,0.230,0.273,0.230,0.035,0.030,0.117,0.304,0.458,0.227,1.547,0.160,0.313,0.531,1.306,1.020,0.319,0.751,1.827,0.276,0.360,0.286,0.562,12.939,12.946,0.373,1.279,1.839,80.479,6.544,0.622,6.818,12.774,0.743,0.964,6.540,0.016,0.000,0.000,-0.021,3.623,1.267,.558%,BCPC,05766520
001979,10318,2017-12-31,2017-12-31,2018-03-31,43.237,0.258,19.777,22.397,22.645,29.301,29.301,4.412,23.723,0.149,0.151,0.238,0.164,0.351,0.149,0.226,0.148,0.143,0.119,-0.018,0.158,0.116,0.158,0.366,0.263,0.217,0.770,0.230,0.273,0.230,0.035,0.030,0.117,0.304,0.458,0.227,1.547,0.160,0.313,0.531,1.306,1.020,0.319,0.751,1.827,0.276,0.360,0.286,0.562,12.939,12.946,0.373,1.279,1.839,80.479,6.544,0.622,6.818,12.774,0.743,0.964,6.540,0.016,0.000,0.000,-0.021,3.944,1.377,.514%,BCPC,05766520
001979,10318,2017-12-31,2017-12-31,2018-04-30,46.681,0.258,19.777,24.175,24.443,31.627,31.627,4.763,25.613,0.149,0.151,0.238,0.164,0.351,0.149,0.226,0.148,0.143,0.119,-0.018,0.158,0.116,0.158,0.366,0.263,0.217,0.770,0.230,0.273,0.230,0.035,0.030,0.117,0.304,0.458,0.227,1.547,0.160,0.313,0.531,1.306,1.020,0.319,0.751,1.827,0.276,0.360,0.286,0.562,12.939,12.946,0.373,1.279,1.839,80.479,6.544,0.622,6.818,12.774,0.743,0.964,6.540,0.016,0.000,0.000,-0.021,4.258,1.486,.476%,BCPC,05766520
001979,10318,2017-12-31,2018-03-31,2018-05-31,53.707,0.262,19.298,25.853,26.133,33.137,33.137,5.006,27.328,0.143,0.152,0.235,0.164,0.351,0.150,0.223,0.152,0.145,0.122,-0.018,0.163,0.118,0.163,0.357,0.269,0.225,0.750,0.250,0.293,0.250,0.038,0.032,0.111,0.308,0.445,0.244,1.617,0.149,0.262,0.550,1.527,1.190,0.319,0.750,1.955,0.301,0.377,0.303,0.605,13.324,13.289,0.424,1.464,2.117,85.604,6.454,0.641,6.896,15.415,0.772,1.029,5.812,0.016,0.000,0.000,-0.020,4.497,1.801,.436%,BCPC,05766520
